app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
403900,Clergy Splode,17/09/15,Action | Indie,Action | Arcade | Indie,"In the life of every Clergy Priest, there comes a moment when it turns out that there is no other solution than.... to just drop bombs everywhere and blow everything up... Clergy Splode is a fast paced, casual-arcade game.",windows,Family Sharing | Single-player | Steam Trading Cards,0.79,224.0,290.0,Mixed,514.0,0.435797665,,248.0,False
413350,Daydream Blue,25/01/17,Adventure | Casual | Indie,Adventure | Casual | Indie | VR,"Escape into a vibrant world of whimsy, wonder, and new friends.",windows,Cross-Platform Multiplayer | Family Sharing | Full controller support | Multi-player | Online PvP | PvP | Single-player | Steam Achievements | VR Only,3.99,0.0,2.0,2 user reviews,2.0,0.0,,,False
417060,UnSummoning: the Spectral Horde,21/12/15,Action | Casual | Indie,Action | Casual | Indie,"A nefarious necromancer summoned an army of vengeful spirits to wreak havoc upon the world. Unfortunately, they only wanted to wreak havoc upon HIM! Now he must undo what he has done by drawing upon the power of magic sigils to blast the ghouls back to the netherworld.",windows | mac | linux,Full controller support | Single-player | Steam Achievements | Steam Trading Cards,0.0,28.0,8.0,Mostly Positive,36.0,0.777777778,,,True
423900,Dinocide,21/01/16,Action | Adventure | Casual | Indie | RPG,2D | Action | Adventure | Atmospheric | Casual | Classic | Colorful | Dinosaurs | Family Friendly | Fantasy | Funny | Indie | Pixel Graphics | Platformer | RPG | Singleplayer,Dinocide is a classic NES inspired old-school single-player platformer in a prehistoric fantasy world. Dinocide tries to capture the drive and fun of that era and recreate it in a modern way!,windows | mac | linux,Family Sharing | Full controller support | Single-player | Steam Cloud | Steam Trading Cards,6.99,120.0,105.0,Mixed,225.0,0.533333333,51.0,,False
424030,War of Rights,03/12/18,Action | Early Access | Indie | Simulation | Strategy,Action | America | Early Access | FPS | First-Person | Gore | Historical | Indie | Massively Multiplayer | Mature | Military | Multiplayer | Realistic | Shooter | Simulation | Singleplayer | Strategy | Tactical | Violent | War,"War of Rights is a first person multiplayer game featuring massive 350 player battles with a focus on historical authenticity, teamplay and immersion. It is set during the perilous days of the American Civil War, in the Maryland Campaign of September, 1862.",windows,Co-op | Family Sharing | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Steam Trading Cards,23.79,10749.0,1423.0,Very Positive,12172.0,0.883092343,,10696.0,False
431460,Midnight,28/01/16,Adventure | Casual | Indie,Adventure | Casual | Indie,"In this golf-like game your task is to guide a little square shaped fairy, Midnight. Use your mouse to launch Midnight, but watch out this world is full of danger.",windows | mac | linux,Family Sharing | Single-player,1.99,48.0,19.0,Mostly Positive,67.0,0.71641791,,,False
436860,Arctic alive,29/01/16,Action | Adventure | Indie | Simulation,Action | Adventure | Female Protagonist | Horror | Indie | Simulation | Survival | Survival Horror,Arctic alive - a simulator with elements of survival horror. The action takes place in Siberia on the research station &quot;Arctic&quot;. There was something in what is necessary to understand the player. The world is open for exploration.,windows | linux,Family Sharing | Single-player | Steam Trading Cards,1.59,36.0,33.0,Mixed,69.0,0.52173913,,,False
437000,GUILTY GEAR 2 -OVERTURE-,31/03/16,Action,Action | Action RTS | Anime | Controller | Difficult | Fighting | Great Soundtrack | Hack and Slash | Local Multiplayer | MOBA | RTS | Singleplayer | Story Rich | Strategy,"The ultimate melee action [GUILTY GEAR 2 -OVERTURE-] is now on Steam!! Pushing [Gameplay] and [Entertainment] to the extremes, with a splash of [Competitiveness] -- That's GUILTY GEAR 2 for you.",windows,Family Sharing | Full controller support | Multi-player | Online PvP | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen PvP | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,14.99,285.0,104.0,Mostly Positive,389.0,0.732647815,,307.0,False
444830,Concrete and Steel,27/05/16,Early Access | Indie | Simulation,Early Access | Indie | Sandbox | Simulation,"Concrete And Steel is a 3D sandbox for creative people to build structures using a huge range of objects and materials. Experience unlimited creativity with huge environments, rich customisation, co-operative multiplayer, modding support and more! The only limit is your imagination!",windows | mac | linux,Co-op | Cross-Platform Multiplayer | Family Sharing | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Single-player,9.99,17.0,11.0,Mixed,28.0,0.607142857,,,False
463480,A Shooty Bit,20/02/17,Action | Indie,Action | Indie | Shoot 'Em Up,"Postsoviet shoot 'em up borne from and reflective of the listlessness that modern, hyperconnected society injects into our selves",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Leaderboards | Steam Trading Cards,1.59,23.0,11.0,Mixed,34.0,0.676470588,,,False
510110,New Yankee in King Arthur's Court 2,26/08/16,Casual | Simulation | Strategy,Casual | Simulation | Strategy,"Return to the days of magic, maidens, goblins and gold to help an unwitting knight and his feisty wife find the Fountain of Living Water! Only those players who figure out the quickest way through each level will win the gold!",windows,Family Sharing | Single-player,2.79,9.0,10.0,Mixed,19.0,0.473684211,,,False
513330,Party Tycoon,19/10/17,Early Access | Indie | Simulation | Strategy,Early Access | Great Soundtrack | Indie | Management | Pixel Graphics | Sexual Content | Simulation | Singleplayer | Strategy,"Manage your dream nightclub in Party Hard Tycoon, a business simulation game where you're tasked with throwing the most profitable party ever. It takes place in the same universe as tinyBuild's 2015 hit Party Hard.",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,3.99,177.0,184.0,Mixed,361.0,0.490304709,,270.0,False
527520,Strike Force: Arctic Storm,21/09/16,Action | Indie,Action | FPS | Gore | Indie,"Strike Force: Arctic Storm is a small First-Person-Shooter game in the style of old, classic Delta Force games and a standalone add-on for Strike Force: Desert Thunder.Customize your loadout and join intense, large scale missions to prevent terrorist attacks.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud,1.59,1.0,11.0,Negative,12.0,0.083333333,,,False
562320,Locked In VR,01/12/16,Adventure | Gore | Indie | Violent,Adventure | Escape Room | Gore | Horror | Indie | VR | Violent,Locked In VR is an escape room type experience. The player must use his wits and senses to find his way out of the basement and uncover the terrible truth about his imprisonment.,windows,Family Sharing | Single-player | Steam Achievements | Tracked Controller Support | VR Only,4.79,32.0,8.0,Positive,40.0,0.8,,,False
598530,Naev,17/07/17,Action | Free To Play | Indie,2D | Action | Adventure | Exploration | Free to Play | Indie | Multiple Endings | Nonlinear | Open World | RPG | Retro | Sci-fi | Simulation | Singleplayer | Space | Space Sim | Story Rich | Top-Down | Trading | Tutorial,"Naev is a game about space exploration, trade and combat. Players travel the galaxy and earn money by trading, fighting and performing missions.",windows | linux,Single-player,0.0,153.0,41.0,Mostly Positive,194.0,0.788659794,,,True
610500,Willy-Nilly Knight,10/11/17,Adventure | Indie | RPG,Adventure | Atmospheric | Comedy | Early Access | Fantasy | Indie | Isometric | Party-Based RPG | RPG | Singleplayer | Tactical RPG | Turn-Based | Turn-Based Combat | Turn-Based Tactics,"Willy-Nilly Knight is the great story, based on the legend of King Arthur. Immerse yourself in a single-player, isometric, story-driven RPG with real-time gameplay and turn-based combat, set in the colorful fantasy universe. Will you find the power to save the world in the war of gods? Find your answer.",windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,10.99,217.0,77.0,Mostly Positive,294.0,0.738095238,,263.0,False
613370,Upside-Down Dimensions,09/08/17,Action | Adventure | Early Access | Indie | RPG,3D Platformer | Action | Adventure | Early Access | Family Friendly | Fantasy | Female Protagonist | Hack and Slash | Indie | Ninja | Puzzle | Puzzle Platformer | RPG | Retro | Stealth | Swordplay,"Upside-Down Dimensions is a highly visual game that combines action, hack n slash, RPG, stealth, platform and puzzles to create a unique and amazing gameplay experience. Play as two characters separated into different dimensions. Flip between these worlds to stop the nefarious Dark Shogun.",windows | mac | linux,Co-op | Family Sharing | Multi-player | Partial Controller Support | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player,11.99,2.0,2.0,4 user reviews,4.0,0.5,,,False
644550,篱笆庄秘闻 / Mysteries of Fence,27/07/17,Adventure | Casual | Indie | RPG | Simulation | Strategy,Adventure | Casual | Indie | RPG | Simulation | Strategy | Visual Novel,"This game records the unknown pain and struggles in the far eastern country, we hope our descendants won't forget these tragedies happened before.",windows,Family Sharing | Single-player | Steam Achievements,2.79,260.0,29.0,Very Positive,289.0,0.899653979,,275.0,False
654250,Catacombs 1: Demon War,12/07/17,Adventure | Indie | RPG,2D | Adventure | CRPG | Casual | Choices Matter | Difficult | Dungeon Crawler | Exploration | Great Soundtrack | Indie | Isometric | Party-Based RPG | RPG | RPGMaker | Replay Value | Short | Simulation | Story Rich | Strategy RPG | Turn-Based Combat,"Catacombs 1: Demon War is the first of a 3-chapter RPG/Adventure that puts you into the shoes of a brave young hero, building your strength to face long-buried secrets, deception and betrayal.",windows | mac,Family Sharing | Partial Controller Support | Single-player,1.99,16.0,14.0,Mixed,30.0,0.533333333,,,False
658510,Dark Eden Origin,17/08/17,Free To Play | Massively Multiplayer | RPG,Free to Play | Massively Multiplayer | RPG,"‘‘DARK EDEN ORIGIN’ is online MMPRPG game which is dealing with an endless battle between the human and the vampire at a highly developed industry society in the future. After the whole world has gone to sleep by the extinction of civilization, only two races has woken up. Enjoy the brutal battle between them.",windows,MMO | Multi-player | Online PvP | PvP,0.0,35.0,51.0,Mixed,86.0,0.406976744,,,True
665210,Hoop Shot VR,17/07/17,Casual | Indie | Simulation | Sports,Casual | Indie | Simulation | Sports | VR,"Experience Basket Ball from the comfort of your own room. Shoot hoops, score and challenge yourself all day long in this arcade styled game all in VR.",windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,0.79,3.0,1.0,4 user reviews,4.0,0.75,,,False
674390,Bildo,25/07/17,Adventure | Indie,Adventure | Indie | Platformer,"Bildo is a 2D platform game in which the player plays the role of Bildo, a boy who saw his homeland consumed and ravaged by The Darkness, and decided to start a quest around the world in search for The Colors. Guided by The Keeper and he will begin his mission to beat The Darkness and restore the Light to Nibiru.",windows,Family Sharing | Single-player,4.79,12.0,4.0,Mostly Positive,16.0,0.75,,,False
690550,Pogo,21/12/18,Action | Indie,3D Platformer | Action | Difficult | Indie | Physics,Hold on tight it's time to bounce! Pogo is a goofy yet challenging 3D physics platformer that will make you laugh with joy and cry with frustration.,windows | mac | linux,Family Sharing | Partial Controller Support | Single-player,3.99,17.0,2.0,Positive,19.0,0.894736842,,,False
703090,冒险之路(Adventure Road),08/09/17,Free To Play | Indie | Massively Multiplayer | Strategy,Free to Play | Indie | Massively Multiplayer | Strategy,"A global service, real-time combat Strategy Role-Playing online games(SRPG).",windows,Cross-Platform Multiplayer | In-App Purchases | Multi-player | Online PvP | PvP,0.0,16.0,15.0,Mixed,31.0,0.516129032,,,True
709400,Low Desert Punk,28/09/17,Action | Casual | Indie | Racing,Action | Arcade | Casual | Difficult | Great Soundtrack | Indie | Minimalist | Psychedelic | Racing,A stoner trip in the desert on a 50s chevy pickup. A classical hardcore arcade game where you must to score fleeing and smashing enemies and cleaning your karma.,windows | mac,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Leaderboards,0.79,3.0,0.0,3 user reviews,3.0,1.0,,,False
734550,Wheel Riders Online OBT,27/12/17,Action | Free To Play | Massively Multiplayer | Racing,Action | Free to Play | Massively Multiplayer | Open World | Racing,"Wheel Riders Online - Survival Racing. You will build your own mode transportation using the parts in your garage and battle other players online! A very entertaining automobile building system is waiting for you, don't let your fantasy limit you; moreover, those constant improvements are adding to your abilities.",windows,Co-op | In-App Purchases | Multi-player | Online Co-op | Online PvP | Partial Controller Support | PvP | Steam Trading Cards,0.0,69.0,186.0,Mostly Negative,255.0,0.270588235,,,True
757040,Desert Golfing,18/12/17,Indie | Sports,Golf | Indie | Minimalist | Sports,Golfing across an endless desert.,windows | mac,Family Sharing | Single-player,1.69,85.0,1.0,Very Positive,86.0,0.988372093,,,False
768770,IndustrialVR - Hoover Dam,20/12/18,Indie | Simulation,Indie | Simulation | VR,Industrial VR takes the player inside complex industrial sites to get a first-hand look at how the sites function.,windows,Family Sharing | Single-player | Tracked Controller Support | VR Only,7.19,2.0,1.0,3 user reviews,3.0,0.666666667,,,False
786350,Shinobi Bad Buddies,28/11/18,Action | Indie,2D | Action | Competitive | Cute | Difficult | Fast-Paced | Funny | Great Soundtrack | Indie | Local Multiplayer | Ninja | Platformer,"Shinobi Bad Buddies will reveal the mischievous ninja in you, as you make your way through the story and the co-op missions or challenge your friends into a local battle!",windows,Co-op | Full controller support | Multi-player | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Cloud,0.0,22.0,2.0,Positive,24.0,0.916666667,,,True
798240,CRYEP,14/09/18,Action | Adventure | Indie | Massively Multiplayer,Action | Action Roguelike | Adventure | Arcade | Casual | Co-op | Competitive | Early Access | Family Friendly | Indie | Local Co-Op | Massively Multiplayer | Metroidvania | Multiplayer | Physics | Platformer | Puzzle Platformer | Roguelike | Roguelite | Side Scroller,"CRYEP is a hardcore two-dimensional action platformer that combines the genre of &quot;rogue&quot; and the mechanics of Contra. Actions take place in a parallel universe, year 3318. Go on an expedition and fight with alien enemies.",windows,Co-op | Family Sharing | Multi-player | Partial Controller Support | PvP | Remote Play Together | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Achievements,10.29,22.0,5.0,Positive,27.0,0.814814815,,,False
800180,Momoiro Closet,07/05/18,Adventure | Casual,Adventure | Anime | Casual | Choices Matter | Comedy | Cute | Dating Sim | Emotional | Female Protagonist | Mature | NSFW | Nudity | Romance | Sexual Content | Singleplayer | Story Rich | Visual Novel,"Momoiro Closet is a visual novel exploring the unlikely romance of an average joe and the student council president. Experience the otaku mecca of Akihabara firsthand as you court your anime-obsessed cosplayer schoolmate, through either a tender love story or a passionate tale of lust.",windows,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,23.79,53.0,5.0,Very Positive,58.0,0.913793103,,,False
805950,Isolated,01/05/18,Action | Indie,2D | Action | Aliens | Indie | Platformer | Sci-fi | Side Scroller | Singleplayer | Space,"Isolated is an action-packed 2D side scrolling shooter in which you shoot, shoot and shoot ALIENS!",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud,4.79,1.0,0.0,1 user reviews,1.0,1.0,,,False
811870,Verlet Swing,18/09/18,Action | Indie,1980s | 3D Platformer | Action | Fast-Paced | First-Person | Great Soundtrack | Indie | Level Editor | Parkour | Physics | Platformer | Retro | Surreal,"Verlet Swing brings you energetic swinging in a world that would be best described as a fever dream. Swing fast, don't crash and reach the goal as fast as possible!",windows | mac,Family Sharing | Includes level editor | Partial Controller Support | Single-player | Steam Achievements | Steam Leaderboards | Steam Workshop,11.39,576.0,80.0,Very Positive,656.0,0.87804878,,294.0,False
836540,Viking Brothers 2,30/04/18,Adventure | Casual | Indie,Addictive | Adventure | Casual | Indie | Singleplayer | Strategy | Time Management | Vikings,"Join the Viking Brothers on an all-new, humor-filled adventure!",windows,Family Sharing | Single-player | Steam Achievements | Steam Cloud,5.19,35.0,5.0,Positive,40.0,0.875,,,False
844490,Rhombus Legends,24/09/18,Free To Play | Indie | Strategy,Free to Play | Indie | Strategy,"A unique spatial battle system for card games. Unite with friends for clan wars, explore the dungeons and search world map for Bosses. Magical power awaits you!",windows,Cross-Platform Multiplayer | In-App Purchases | Single-player | Steam Achievements,0.0,30.0,19.0,Mixed,49.0,0.612244898,,,True
861230,Arevoatl Seven Coins,07/06/18,Indie,Hidden Object | Indie,"Arevoatl Seven Coins is a first-person puzzle/hidden object game that takes place in an old estate. You receive a cryptic letter from your grandfather, when you come to him, you do not find him at home. Carefully study the letter and follow its clues. You need to collect objects and solve quests, passing room by room.",windows,Family Sharing | Single-player,2.89,19.0,3.0,Positive,22.0,0.863636364,,,False
864510,Scud Frenzy,08/06/18,Action | Indie,Action | Character Customization | Colorful | Fast-Paced | Indie | Platformer | Replay Value | Score Attack | Shoot 'Em Up | Shooter,"Scud Frenzy, the Biggest Game Show in the Cosmos, brings you a fast paced eight-directional shooter about destruction, chaos, rewards and high-scores.",windows,Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud,4.99,23.0,4.0,Positive,27.0,0.851851852,,,False
953920,Palace of the Azure Dragon,01/12/18,Action | Adventure | Casual | Early Access | Indie | Strategy,Action | Adventure | Casual | Early Access | Indie | Strategy | VR,This game focus on highlighting the immersive experience of virtual reality features. For the players to bring immersive &quot;strong interaction&quot; gaming experience.,windows,Family Sharing | Single-player | Steam Achievements | Tracked Controller Support | VR Only,3.99,5.0,0.0,5 user reviews,5.0,1.0,,,False
982760,Medieval Towns,15/03/19,Action | Adventure | Early Access | Indie | Massively Multiplayer,Action | Adventure | Base Building | Building | Co-op | Crafting | Early Access | First-Person | Indie | Massively Multiplayer | Medieval | Multiplayer | Nature | Open World | Open World Survival Craft | PvP | Realistic | Sandbox | Survival | Swordplay,"A multiplayer game in medieval setting about survival, diplomacy, building of towns and conquests. Try to survive in wild nature, gather resources, create or join guild, build town and fight for glory or resources!",windows,Co-op | Family Sharing | Multi-player | Online Co-op | Online PvP | PvP,11.39,10.0,13.0,Mixed,23.0,0.434782609,,,False
1019040,Smash team,05/02/19,Action | Massively Multiplayer,Action | Early Access | Gore | Massively Multiplayer | Multiplayer,Multiplayer arenas with different game modes.,windows,Family Sharing | Multi-player | Online PvP | PvP | Remote Play Together | Shared/Split Screen PvP | Single-player,0.79,6.0,5.0,Mixed,11.0,0.545454545,,,False
374950,ADventure Lib,04/08/15,Adventure | Indie,2D | Adventure | Cartoony | Controller | Fantasy | Funny | Indie | Linear | Moddable | Parody | Point & Click | Short | Story Rich,"The shuffle button has been hit. All the objects and characters have been mixed up! Randomness threatens to overrun the kingdom, and nothing is what it appears to be! It is up to you to defeat the fire-breathing [kitten], save your beloved [toilet], and find the [potato] of legend!",windows | mac | linux,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Trading Cards | Steam Workshop,1.59,47.0,63.0,Mixed,110.0,0.427272727,,,False
854670,HEROES TRIALS,20/06/18,Action | Adventure | RPG,Action | Adventure | RPG,An intense and fast-paced adventure broken into several trials that can also be played as a shooter. Help siblings Elia and Zoel to become their homeland heroes.,windows | mac,Family Sharing | Full controller support | Single-player | Steam Achievements,4.79,5.0,0.0,5 user reviews,5.0,1.0,,,False
268340,High Strangeness,06/05/15,Action | Adventure | Indie | RPG,Action | Adventure | Indie | RPG | Retro,High Strangeness is a hybrid of 8 and 16 bit games - a 12 bit adventure. The game's core ability is to switch between 8 and 16 bit worlds and the player uses their generational differences to solve puzzles and explore the universe.,windows | mac | linux,Family Sharing | Partial Controller Support | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,3.99,26.0,6.0,Positive,32.0,0.8125,,,False
625990,Welcome to Moreytown,05/05/17,Adventure | Indie | RPG,Adventure | Choose Your Own Adventure | Indie | Interactive Fiction | RPG | Text-Based,"Claw your way to the top of Moreytown, a furry slum for human-animal hybrids. Will you take down the gangs who rule the town, or take them over instead?",windows | mac | linux,Captions available | Family Sharing | Single-player | Steam Achievements | Steam Cloud,2.89,35.0,8.0,Positive,43.0,0.813953488,,,False
625830,BattleSky VR,19/01/18,Action | Early Access | Indie,Action | Arena Shooter | Co-op | Early Access | Indie | Multiplayer | VR,"BattleSky VR is a Multiplayer VR flying first-person shooter, bringing Overwatch style gameplay to the VR platform. Each player picks a Hero with vastly different size, powers and gameplay style to engage in fast-paced aerial combats against other players.",windows,Co-op | Family Sharing | Multi-player | Online PvP | PvP | Single-player | Tracked Controller Support | VR Only,10.29,25.0,3.0,Positive,28.0,0.892857143,,,False
560200,A Number's life,13/12/16,Casual | Indie,Casual | Indie | Puzzle,"A Number's life is a minimalistic yet surprisingly complex game based on moving, combining and dividing numbers. Meet these wonderful characters and test your skills through 80 fun and challenging levels. Create your own levels and share them with the community.",windows | mac,Family Sharing | Includes level editor | Single-player | Steam Achievements | Steam Workshop,2.79,6.0,2.0,8 user reviews,8.0,0.75,,,False
514090,Beautiful Japanese Scenery - Animated Jigsaws,15/09/16,Casual | Simulation,Casual | Puzzle | Simulation,"Animated Jigsaws is a jigsaw puzzle game with video instead of pictures. “Beautiful Japanese Scenery” contains moving images from Japanese famous places including Mt. Fuji, Kyoto, Tokyo, the Snow Monkeys in a natural hot spring and more!",windows | mac,Family Sharing | Single-player | Steam Achievements | Steam Trading Cards,6.99,212.0,32.0,Very Positive,244.0,0.868852459,,233.0,False
908310,The Call,08/08/18,Action | Adventure | Casual | Indie,3D | Action | Adventure | America | Atmospheric | Casual | Crime | Experimental | FPS | First-Person | Horror | Indie | Pixel Graphics | Puzzle | PvE | Shooter | Singleplayer | Stealth | Stylized | Violent,The Call is a horror puzzle game where you are in the role of an american police officer who gets a domestic disturbance call while late on patrol. Once you arrive things get a little bit unusual...,windows,Single-player | Steam Achievements,8.29,13.0,12.0,Mixed,25.0,0.52,,,False
500980,Endangered,10/01/19,Action | Adventure | Strategy,Action | Adventure | FPS | First-Person | Sci-fi | Strategy | Violent,Aliens are invading Earth and are taking out Earths military assets. Join them in the conquest of planet Earth.,windows,Multi-player | Online PvP | Partial Controller Support | PvP | Single-player,0.79,10.0,11.0,Mixed,21.0,0.476190476,,,False
576590,Puzzle Wishes,25/01/17,Casual | Nudity | Simulation,Anime | Casual | Dating Sim | Match 3 | Nudity | Puzzle | Simulation,Lucky you! You've found a genie who's going to help you find your 'soulmate'! Date seven cute girls by comboing and chaining puzzle pieces together in this dating sim. The puzzle mini-games actively scroll and will rely on your fast reflexes and thinking.,windows,Family Sharing | Single-player | Steam Trading Cards,2.89,14.0,15.0,Mixed,29.0,0.482758621,,,False
616750,1943 Deadly Desert,15/05/18,Indie | Strategy,2D | Atmospheric | Classic | Hex Grid | Historical | Indie | Isometric | Military | Replay Value | Strategy | Tactical | Turn-Based | Turn-Based Strategy | War | World War II,North Africa 1943. Lead your forces to victory in the most intense WW2 battle!,windows,Family Sharing | Multi-player | Online PvP | PvP | Single-player | Steam Achievements | Steam Cloud | Steam Trading Cards,7.19,60.0,31.0,Mixed,91.0,0.659340659,,,False
