user_id,app_id,comment,recommended
300017,214970,"I had a good time with this one. Movement feels better than i expected, and the combat stayed engaging for a long time. I would recommend it, especially if the tags already sound appealing to you.",True
300018,501450,"This is an easy game for me to recommend. Solving things felt satisfying more often than frustrating, and the puzzle design was solid without feeling unfair. It does enough well that I would point other people toward it.",True
300018,363050,"After a few sessions, this one won me over. It is easy to pick up for a short session, and it works well when I want something low pressure. It is worth trying if this genre is already in your wheelhouse.",True
300019,371890,"This feels like a game with clear strengths and clear weaknesses. The shooting feels responsive enough to carry the game, and movement feels better than I expected, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",False
300019,317620,"I can see why this game has a strong audience. The slower pace worked in its favor, and turn-based decisions gave the game more depth. I would play more of it without much hesitation.",True
300020,653950,"I had a good time with this one. It has a clear identity instead of feeling generic, and the pacing worked well for an adventure game. I would play more of it without much hesitation.",True
300020,8170,"I can see why this game has a strong audience. It makes sense why people keep returning to it, and the systems are detailed enough to stay interesting. It does enough well that I would point other people toward it.",True
300021,841600,"This was a really solid surprise. It has a clear identity instead of feeling generic, and it is easy to enjoy this at your own pace. I would recommend it, especially if the tags already sound appealing to you.",True
300021,639770,"After a few sessions, this one won me over. The puzzle design was solid without feeling unfair, and solving things felt satisfying more often than frustrating. It is worth trying if this genre is already in your wheelhouse.",True
300021,688000,"It is a decent game, even if it never fully clicked for me. It was easy to keep moving from one objective to the next, and the pacing worked well for an adventure game, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",False
300022,586230,"This is an easy game for me to recommend. It is easy to pick up for a short session, and it has a clear identity instead of feeling generic. It is worth trying if this genre is already in your wheelhouse.",True
300022,428280,"It is a decent game, even if it never fully clicked for me. The pacing worked well for an adventure game, and it works well when I want something low pressure, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300022,295490,"I had a good time with this one. Once the controls clicked, the platforming was fun, and movement feels better than I expected. I would play more of it without much hesitation.",True
300022,576100,"This was a really solid surprise. It works well when i want something low pressure, and it has a clear identity instead of feeling generic. It is worth trying if this genre is already in your wheelhouse.",True
300022,703530,"It is a decent game, even if it never fully clicked for me. It is easy to pick up for a short session, and the shooting feels responsive enough to carry the game, but the experience still loses momentum in places. Whether you like it probably depends on how much you enjoy this genre.",True
300023,622650,"This is an easy game for me to recommend. The puzzle design was solid without feeling unfair, and it has a clear identity instead of feeling generic. For the right player, this is a very easy recommendation.",True
300023,201510,"There are some good ideas here, but it did not fully work for me. I could see some appeal because the humor landed more often than not and it makes sense why people keep returning to it, but the game still felt too uneven overall. I would wait for a discount before suggesting it to anyone else.",False
300024,896570,"I can see why this game has a strong audience. It works well when i want something low pressure, and the pacing worked well for an adventure game. For the right player, this is a very easy recommendation.",True
300024,836290,"I can see why this game has a strong audience. It was easy to keep moving from one objective to the next, and it has a clear identity instead of feeling generic. It is worth trying if this genre is already in your wheelhouse.",True
300024,552630,"This feels like a game with clear strengths and clear weaknesses. The atmosphere carried a lot of the experience, and the combat stayed engaging for a long time, but the experience still loses momentum in places. There is enough here to keep it interesting, even if it is not an easy recommendation.",False
300025,509570,"It is a decent game, even if it never fully clicked for me. It is easy to enjoy this at your own pace, and the progression system felt rewarding, but the experience still loses momentum in places. There is enough here to keep it interesting, even if it is not an easy recommendation.",False
300025,570350,"I enjoyed parts of it more than the whole package. It builds tension well when you let it breathe, and the mood is consistent from start to finish, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",True
300025,291860,"This was a really solid surprise. The slower pace worked in its favor, and the progression system felt rewarding. It is worth trying if this genre is already in your wheelhouse.",True
300026,820480,"I had a good time with this one. The moment-to-moment gameplay felt sharp, and it is easy to enjoy this at your own pace. I would recommend it, especially if the tags already sound appealing to you.",True
300026,961420,"I can see why this game has a strong audience. It feels like a small project with real personality, and the combat stayed engaging for a long time. I would recommend it, especially if the tags already sound appealing to you.",True
300026,931690,"I can see why this game has a strong audience. Building out a character was satisfying, and it is easy to enjoy this at your own pace. I would recommend it, especially if the tags already sound appealing to you.",True
300027,496680,"There are some good ideas here, but it did not fully work for me. I could see some appeal because it is easy to pick up for a short session and the strategic layer kept me paying attention, but the game still felt too uneven overall. I would only recommend it to someone who is already very into this niche.",False
300027,207710,"This is an easy game for me to recommend. It feels like a small project with real personality, and the strategic layer kept me paying attention. It does enough well that I would point other people toward it.",True
300028,457670,"I enjoyed parts of it more than the whole package. The core loop stayed reasonably engaging, and it has a clear sense of what it wants to be, but the experience still loses momentum in places. It is not a must-play, but I can understand why some people enjoy it.",False
300028,800650,"This is an easy game for me to recommend. The combat stayed engaging for a long time, and the moment-to-moment gameplay felt sharp. I would play more of it without much hesitation.",True
300028,778700,"I ended up liking this more than I expected. The writing was stronger than i expected, and the mood is consistent from start to finish. It does enough well that I would point other people toward it.",True
300029,883560,"This is an easy game for me to recommend. It was easy to keep moving from one objective to the next, and the moment-to-moment gameplay felt sharp. It does enough well that I would point other people toward it.",True
300029,778050,"I had a good time with this one. The combat stayed engaging for a long time, and it feels like a small project with real personality. For the right player, this is a very easy recommendation.",True
300029,513620,"I ended up liking this more than I expected. It is easy to pick up for a short session, and the combat stayed engaging for a long time. I would play more of it without much hesitation.",True
300030,910400,"This lands somewhere in the middle for me. It works well when i want something low pressure, and the systems are detailed enough to stay interesting, but the experience still loses momentum in places. It is not a must-play, but I can understand why some people enjoy it.",True
300030,412790,"I had a good time with this one. It is easy to enjoy this at your own pace, and the combat stayed engaging for a long time. I would play more of it without much hesitation.",True
300030,807730,"I ended up liking this more than I expected. The strategic layer kept me paying attention, and it feels like a small project with real personality. It is worth trying if this genre is already in your wheelhouse.",True
300030,857180,"There is a lot to like here, but also a few obvious issues. It does a good job selling the simulation idea, and this feels much better with friends, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",False
300031,853200,"This is an easy game for me to recommend. The races stayed entertaining instead of repetitive, and it feels like a small project with real personality. It is worth trying if this genre is already in your wheelhouse.",True
300031,214420,"There is a lot to like here, but also a few obvious issues. Exploring the world was the best part, and I liked having room to experiment, but the experience still loses momentum in places. Whether you like it probably depends on how much you enjoy this genre.",False
300031,814770,"I do not think this came together as well as it could have. I could see some appeal because survival pressure made the sessions memorable and it has a clear identity instead of feeling generic, but the game still felt too uneven overall. I would only recommend it to someone who is already very into this niche.",False
300032,638200,"I have mixed feelings about this game. I had to think through each decision, and it does a good job selling the simulation idea, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300032,453880,"I had a good time with this one. It feels like a small project with real personality, and the atmosphere carried a lot of the experience. For the right player, this is a very easy recommendation.",True
300032,824880,"I can see what the game is aiming for, but the execution feels uneven. I could see some appeal because the story kept me interested and it feels like a small project with real personality, but the game still felt too uneven overall. It might work for other people, but it was not for me.",False
300032,292860,"Parts of it are interesting, but the overall experience felt weak. I could see some appeal because it was easy to keep moving from one objective to the next and it is easy to pick up for a short session, but the game still felt too uneven overall. There is something here, but I cannot honestly recommend it as it is.",False
300032,503560,"After a few sessions, this one won me over. The strategic layer kept me paying attention, and it does a good job selling the simulation idea. It is worth trying if this genre is already in your wheelhouse.",True
300033,922400,"I had a good time with this one. It works well when i want something low pressure, and it is easy to pick up for a short session. I would recommend it, especially if the tags already sound appealing to you.",True
300033,632290,"This was a really solid surprise. It is easy to pick up for a short session, and the pacing worked well for an adventure game. I would play more of it without much hesitation.",True
300033,718680,"I ended up liking this more than I expected. It has a clear identity instead of feeling generic, and it is easy to pick up for a short session. It is worth trying if this genre is already in your wheelhouse.",True
300033,743640,"I ended up liking this more than I expected. The strategic layer kept me paying attention, and it works well when I want something low pressure. For the right player, this is a very easy recommendation.",True
300034,344800,"I had a good time with this one. The management layer made the game easy to sink time into, and it does a good job selling the simulation idea. For the right player, this is a very easy recommendation.",True
300034,1013940,"There are some good ideas here, but it did not fully work for me. I could see some appeal because it feels like a small project with real personality and the pacing worked well for an adventure game, but the game still felt too uneven overall. It might work for other people, but it was not for me.",False
300034,463030,"There is a lot to like here, but also a few obvious issues. Exploring the world was the best part, and the world gives you plenty to do, but the experience still loses momentum in places. Whether you like it probably depends on how much you enjoy this genre.",False
300034,658060,"This is an easy game for me to recommend. The strategic layer kept me paying attention, and building out a character was satisfying. It is worth trying if this genre is already in your wheelhouse.",True
300034,32440,"I can see why this game has a strong audience. It works well when i want something low pressure, and solving things felt satisfying more often than frustrating. For the right player, this is a very easy recommendation.",True
300035,280160,"After a few sessions, this one won me over. Exploring the world was the best part, and it was easy to keep moving from one objective to the next. It is worth trying if this genre is already in your wheelhouse.",True
300035,851650,"After a few sessions, this one won me over. Solving things felt satisfying more often than frustrating, and it works well when I want something low pressure. It is worth trying if this genre is already in your wheelhouse.",True
300035,243000,"I had a good time with this one. The story kept me interested, and the combat stayed engaging for a long time. I would recommend it, especially if the tags already sound appealing to you.",True
300036,1024220,"I wanted to like this more than I did. I could see some appeal because it works well as a solo game and it is easy to pick up for a short session, but the game still felt too uneven overall. I would only recommend it to someone who is already very into this niche.",False
300036,678010,"After a few sessions, this one won me over. It feels like a small project with real personality, and it works well when I want something low pressure. I would recommend it, especially if the tags already sound appealing to you.",True
300036,395480,"I can see why this game has a strong audience. It is easy to pick up for a short session, and it was easy to keep moving from one objective to the next. It is worth trying if this genre is already in your wheelhouse.",True
300037,217290,"After a few sessions, this one won me over. It feels like a small project with real personality, and it has a clear identity instead of feeling generic. I would recommend it, especially if the tags already sound appealing to you.",True
300037,322980,"It is a decent game, even if it never fully clicked for me. It is easy to pick up for a short session, and it works well when I want something low pressure, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300037,543580,"I can see why this game has a strong audience. It is easy to enjoy this at your own pace, and it works well as a solo game. It is worth trying if this genre is already in your wheelhouse.",True
300038,1027930,"This was a really solid surprise. It is easy to pick up for a short session, and it works well when I want something low pressure. It is worth trying if this genre is already in your wheelhouse.",True
300038,691650,"This is an easy game for me to recommend. Survival pressure made the sessions memorable, and the combat stayed engaging for a long time. It does enough well that I would point other people toward it.",True
300039,534370,"After a few sessions, this one won me over. I liked having room to experiment, and the progression system felt rewarding. For the right player, this is a very easy recommendation.",True
300039,749830,"This is an easy game for me to recommend. Survival pressure made the sessions memorable, and resource management added real tension. It does enough well that I would point other people toward it.",True
300039,351510,"This is an easy game for me to recommend. It makes sense why people keep returning to it, and it is easy to pick up for a short session. I would play more of it without much hesitation.",True
300039,787990,"This is an easy game for me to recommend. The races stayed entertaining instead of repetitive, and it feels like a small project with real personality. For the right player, this is a very easy recommendation.",True
300040,509440,"I can see what the game is aiming for, but the execution feels uneven. I could see some appeal because it is easy to pick up for a short session and the building side gave me a reason to keep playing, but the game still felt too uneven overall. I would wait for a discount before suggesting it to anyone else.",False
300040,738700,"This lands somewhere in the middle for me. It was easy to keep moving from one objective to the next, and it feels like a small project with real personality, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",False
300040,559870,"I can see why this game has a strong audience. It has a clear identity instead of feeling generic, and the races stayed entertaining instead of repetitive. I would play more of it without much hesitation.",True
300040,351320,"After a few sessions, this one won me over. I had to think through each decision, and solving things felt satisfying more often than frustrating. It is worth trying if this genre is already in your wheelhouse.",True
300041,97110,"This was a really solid surprise. I had to think through each decision, and the strategic layer kept me paying attention. It is worth trying if this genre is already in your wheelhouse.",True
300041,332270,"This was a really solid surprise. The combat stayed engaging for a long time, and the moment-to-moment gameplay felt sharp. For the right player, this is a very easy recommendation.",True
300042,263680,"There are some good ideas here, but it did not fully work for me. I could see some appeal because the gunplay is the main reason I kept playing and the mood is consistent from start to finish, but the game still felt too uneven overall. There is something here, but I cannot honestly recommend it as it is.",False
300042,493410,"After a few sessions, this one won me over. It feels like a small project with real personality, and it has a clear identity instead of feeling generic. For the right player, this is a very easy recommendation.",True
300043,514010,"I can see why this game has a strong audience. The strategic layer kept me paying attention, and it is easy to pick up for a short session. It is worth trying if this genre is already in your wheelhouse.",True
300043,797300,"I ended up liking this more than I expected. I had to think through each decision, and it works well when I want something low pressure. It is worth trying if this genre is already in your wheelhouse.",True
300043,876130,"I ended up liking this more than I expected. It works well when i want something low pressure, and it has a clear identity instead of feeling generic. It does enough well that I would point other people toward it.",True
300043,232090,"I had a good time with this one. The moment-to-moment gameplay felt sharp, and the combat stayed engaging for a long time. I would play more of it without much hesitation.",True
300043,748650,"I have mixed feelings about this game. It has a clear identity instead of feeling generic, and the combat stayed engaging for a long time, but the experience still loses momentum in places. I could still recommend it with the right expectations.",True
300044,506700,"This was a really solid surprise. It was easy to keep moving from one objective to the next, and the pacing worked well for an adventure game. I would play more of it without much hesitation.",True
300044,334850,"I ended up liking this more than I expected. The writing was stronger than i expected, and the story kept me interested. I would play more of it without much hesitation.",True
300044,673000,"This is an easy game for me to recommend. The shooting feels responsive enough to carry the game, and it has a clear identity instead of feeling generic. It is worth trying if this genre is already in your wheelhouse.",True
300044,552400,"I ended up liking this more than I expected. It works well as a solo game, and I had to think through each decision. It is worth trying if this genre is already in your wheelhouse.",True
300045,764880,"There is a lot to like here, but also a few obvious issues. It has a clear identity instead of feeling generic, and it is easy to pick up for a short session, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",False
300045,679470,"I enjoyed parts of it more than the whole package. It has a clear identity instead of feeling generic, and the progression system felt rewarding, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300045,273070,"I can see why this game has a strong audience. I had to think through each decision, and turn-based decisions gave the game more depth. It does enough well that I would point other people toward it.",True
300045,950780,"There are some good ideas here, but it did not fully work for me. I could see some appeal because the combat stayed engaging for a long time and it has a clear identity instead of feeling generic, but the game still felt too uneven overall. I would only recommend it to someone who is already very into this niche.",False
300045,653530,"This is an easy game for me to recommend. The pacing worked well for an adventure game, and solving things felt satisfying more often than frustrating. It is worth trying if this genre is already in your wheelhouse.",True
300046,870730,"This was a really solid surprise. The moment-to-moment gameplay felt sharp, and the combat stayed engaging for a long time. For the right player, this is a very easy recommendation.",True
300046,264060,"I had a good time with this one. It works well as a solo game, and it is easy to enjoy this at your own pace. I would play more of it without much hesitation.",True
300046,363440,"This is an easy game for me to recommend. The moment-to-moment gameplay felt sharp, and movement feels better than I expected. It is worth trying if this genre is already in your wheelhouse.",True
300046,274350,"This was a really solid surprise. It works well when i want something low pressure, and it has a clear identity instead of feeling generic. For the right player, this is a very easy recommendation.",True
300046,600720,"I had a good time with this one. The races stayed entertaining instead of repetitive, and it is easy to enjoy this at your own pace. I would play more of it without much hesitation.",True
300047,460060,"This was a really solid surprise. It has a clear identity instead of feeling generic, and the puzzle design was solid without feeling unfair. It does enough well that I would point other people toward it.",True
300047,970910,"This was a really solid surprise. The puzzle design was solid without feeling unfair, and the atmosphere is one of its biggest strengths. I would play more of it without much hesitation.",True
300047,676000,"This lands somewhere in the middle for me. It is easy to pick up for a short session, and the moment-to-moment gameplay felt sharp, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300047,3230,"I do not think this came together as well as it could have. I could see some appeal because the strategic layer kept me paying attention and I had to think through each decision, but the game still felt too uneven overall. I would only recommend it to someone who is already very into this niche.",False
300048,822990,"I ended up liking this more than I expected. The writing was stronger than i expected, and the management layer made the game easy to sink time into. It does enough well that I would point other people toward it.",True
300048,474910,"This feels like a game with clear strengths and clear weaknesses. The pacing worked well for an adventure game, and the strategic layer kept me paying attention, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300048,905690,"After a few sessions, this one won me over. It feels like a small project with real personality, and the progression system felt rewarding. It does enough well that I would point other people toward it.",True
300048,1040720,"I ended up liking this more than I expected. The atmosphere is one of its biggest strengths, and the writing was stronger than I expected. For the right player, this is a very easy recommendation.",True
300049,99410,"I wanted to like this more than I did. I could see some appeal because the combat stayed engaging for a long time and the moment-to-moment gameplay felt sharp, but the game still felt too uneven overall. There is something here, but I cannot honestly recommend it as it is.",False
300049,750960,"I can see why this game has a strong audience. The moment-to-moment gameplay felt sharp, and the writing was stronger than I expected. I would play more of it without much hesitation.",True
300049,554180,"I had a good time with this one. It was easy to keep moving from one objective to the next, and it feels like a small project with real personality. It is worth trying if this genre is already in your wheelhouse.",True
300049,286260,"After a few sessions, this one won me over. It is easy to enjoy this at your own pace, and the writing was stronger than I expected. I would recommend it, especially if the tags already sound appealing to you.",True
300049,876170,"Not amazing and not terrible, just a fairly middle-of-the-road experience.",False
300050,817250,"I have mixed feelings about this game. It has a clear identity instead of feeling generic, and the moment-to-moment gameplay felt sharp, but the experience still loses momentum in places. I could still recommend it with the right expectations.",True
300050,589730,"There is a lot to like here, but also a few obvious issues. It was easy to keep moving from one objective to the next, and the mood is consistent from start to finish, but the experience still loses momentum in places. I could still recommend it with the right expectations.",True
300050,460220,"I ended up liking this more than I expected. Resource management added real tension, and the gunplay is the main reason I kept playing. It does enough well that I would point other people toward it.",True
300051,543290,"I do not think this came together as well as it could have. I could see some appeal because it feels like a small project with real personality and it has a clear identity instead of feeling generic, but the game still felt too uneven overall. There is something here, but I cannot honestly recommend it as it is.",False
300051,809340,"It is a decent game, even if it never fully clicked for me. It is easy to enjoy this at your own pace, and it works well when I want something low pressure, but the experience still loses momentum in places. Whether you like it probably depends on how much you enjoy this genre.",False
300051,523960,"This feels like a game with clear strengths and clear weaknesses. It feels like a small project with real personality, and it has a clear identity instead of feeling generic, but the experience still loses momentum in places. I could still recommend it with the right expectations.",False
300051,423550,"This is an easy game for me to recommend. Solving things felt satisfying more often than frustrating, and it is easy to pick up for a short session. For the right player, this is a very easy recommendation.",True
300051,1007430,"This was a really solid surprise. It has a clear identity instead of feeling generic, and it is easy to enjoy this at your own pace. I would play more of it without much hesitation.",True
300052,338810,"I enjoyed parts of it more than the whole package. It is easy to enjoy this at your own pace, and putting things together was genuinely satisfying, but the experience still loses momentum in places. It is not a must-play, but I can understand why some people enjoy it.",False
300052,639840,"It is a decent game, even if it never fully clicked for me. It is easy to pick up for a short session, and it feels like a small project with real personality, but the experience still loses momentum in places. There is enough here to keep it interesting, even if it is not an easy recommendation.",True
300053,525370,"I can see why this game has a strong audience. It has a clear identity instead of feeling generic, and movement feels better than I expected. It is worth trying if this genre is already in your wheelhouse.",True
300053,717820,"It is a decent game, even if it never fully clicked for me. It feels like a small project with real personality, and it has a clear identity instead of feeling generic, but the experience still loses momentum in places. I would call it a cautious recommendation at best.",True
