user_id,app_id,comment,recommended
300053,375480,"This was a strong fit for what I wanted from the genre. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300053,290470,"This was decent overall, but I still had a few reservations. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I can understand the audience for it, even if I am not fully sold.",False
300054,254320,"I ended up liking this more than I expected. It had a distinct style that made it memorable, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300054,478980,"I ended up liking this more than I expected. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300055,34900,"This turned out to be an easy game to recommend. It had a distinct style that made it memorable, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300055,204860,"I had a better time with this than I expected at first. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300056,1530,"This turned out to be an easy game to recommend. It did a lot with its own identity, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300056,245620,"This turned out to be an easy game to recommend. Building out a character felt rewarding, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300057,249330,"I can see why this game has held onto a good reputation. It had a distinct style that made it memorable, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300057,317620,"I can see why this game has held onto a good reputation. The progression systems kept me interested, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300058,365160,"This turned out to be an easy game to recommend. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300058,246110,"There is a solid game here, though it did not completely win me over. It did a lot with its own identity, and it felt easy to settle into what the game was trying to do. I can understand the audience for it, even if I am not fully sold.",False
300059,7610,"This turned out to be an easy game to recommend. It rewarded planning in a satisfying way, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300059,15710,"This was a strong fit for what I wanted from the genre. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300060,551770,"I can see why this game has held onto a good reputation. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300060,303610,"There is a solid game here, though it did not completely win me over. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. There is enough here to like, even if I would be selective about recommending it.",False
300061,946090,"This has some clear strengths, even if it did not fully click for me. It was easy to pick up and enjoy, and it felt easy to settle into what the game was trying to do. I can understand the audience for it, even if I am not fully sold.",False
300061,550,"I ended up liking this more than I expected. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300062,1043340,"This was a strong fit for what I wanted from the genre. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300062,469990,"I had a better time with this than I expected at first. It was easy to pick up and enjoy, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300063,352400,"I ended up liking this more than I expected. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300063,436110,"I had a better time with this than I expected at first. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300064,240440,"This was a strong fit for what I wanted from the genre. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300064,330830,"I ended up liking this more than I expected. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300065,18040,"I had a better time with this than I expected at first. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300065,22670,"I ended up liking this more than I expected. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300066,271360,"This turned out to be an easy game to recommend. It was satisfying to settle into its systems, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300066,326150,"I had a better time with this than I expected at first. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300067,237890,"I can see why this game has held onto a good reputation. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300067,40700,"I can see why this game has held onto a good reputation. The sense of progression worked well, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300068,622720,"I had a better time with this than I expected at first. It felt like a small project with real personality, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300068,463390,"This was a strong fit for what I wanted from the genre. It worked well in short sessions, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300069,732370,"This was a strong fit for what I wanted from the genre. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300069,215470,"This was a strong fit for what I wanted from the genre. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300070,39540,"I liked parts of this, though I do not think it works equally well for everyone. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. There is enough here to like, even if I would be selective about recommending it.",False
300070,304430,"This was a strong fit for what I wanted from the genre. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300071,942930,"I ended up liking this more than I expected. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300071,8190,"I had a better time with this than I expected at first. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300072,334920,"I ended up liking this more than I expected. The core loop worked better than I expected, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300072,415350,"This was a strong fit for what I wanted from the genre. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300073,205020,"This turned out to be an easy game to recommend. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300073,321870,"I ended up liking this more than I expected. The sense of progression worked well, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300074,657200,"I can see why this game has held onto a good reputation. The management side had a good rhythm, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300074,289600,"I can see why this game has held onto a good reputation. It gave me enough room to approach things my own way, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300075,590380,"I can see why this game has held onto a good reputation. It did a lot with its own identity, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300075,495990,"This was decent overall, but I still had a few reservations. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. There is enough here to like, even if I would be selective about recommending it.",False
300076,319170,"I liked parts of this, though I do not think it works equally well for everyone. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. It is not for everyone, but I can still see the appeal.",False
300076,312450,"This was a strong fit for what I wanted from the genre. The core loop worked better than I expected, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300077,598700,"I can see why this game has held onto a good reputation. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300077,208750,"This turned out to be an easy game to recommend. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300078,365300,"I had a better time with this than I expected at first. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300078,885140,"This turned out to be an easy game to recommend. The sense of progression worked well, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300079,791930,"I had a better time with this than I expected at first. It was easy to pick up and enjoy, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300079,307580,"I had a better time with this than I expected at first. The sense of progression worked well, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300080,468700,"This turned out to be an easy game to recommend. It was easy to pick up and enjoy, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300080,497780,"This turned out to be an easy game to recommend. It kept me curious about what came next, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300081,585420,"This turned out to be an easy game to recommend. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300081,351100,"This was a strong fit for what I wanted from the genre. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300082,840720,"I had a better time with this than I expected at first. The progression systems kept me interested, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300082,577690,"This was a strong fit for what I wanted from the genre. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300083,580200,"This has some clear strengths, even if it did not fully click for me. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. There is enough here to like, even if I would be selective about recommending it.",False
300083,584980,"I liked parts of this, though I do not think it works equally well for everyone. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. I would only recommend it if the genre already appeals to you.",False
300084,914690,"This was a strong fit for what I wanted from the genre. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300084,242700,"I ended up liking this more than I expected. The core loop worked better than I expected, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300085,314020,"This turned out to be an easy game to recommend. The sense of progression worked well, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300085,357190,"I had a better time with this than I expected at first. The core loop worked better than I expected, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300086,789760,"This was a strong fit for what I wanted from the genre. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300086,760060,"I had a better time with this than I expected at first. It gave me enough room to approach things my own way, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300087,250400,"This turned out to be an easy game to recommend. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300087,658850,"This was a strong fit for what I wanted from the genre. It felt like a small project with real personality, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300088,911220,"This was a strong fit for what I wanted from the genre. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300088,571740,"I had a better time with this than I expected at first. It worked well in short sessions, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300089,680980,"I can understand why people like this, but I felt mixed on parts of it. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. I can understand the audience for it, even if I am not fully sold.",False
300089,241910,"This turned out to be an easy game to recommend. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300090,115800,"This turned out to be an easy game to recommend. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300090,6980,"There is a solid game here, though it did not completely win me over. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. There is enough here to like, even if I would be selective about recommending it.",False
300091,333930,"I had a better time with this than I expected at first. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300091,814380,"I had a better time with this than I expected at first. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I can see myself recommending it without much hesitation.",True
300092,572890,"I ended up liking this more than I expected. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300092,676430,"I had a better time with this than I expected at first. It worked well in short sessions, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300093,385370,"I ended up liking this more than I expected. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I would easily suggest it to someone who likes this genre.",True
300093,207230,"There is a solid game here, though it did not completely win me over. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. I could still recommend it with the right expectations.",False
300094,855010,"I ended up liking this more than I expected. It rewarded planning in a satisfying way, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300094,203510,"This turned out to be an easy game to recommend. It stayed engaging in shorter sessions, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
300095,331500,"I can see why this game has held onto a good reputation. The pacing stayed lively, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300095,265550,"I ended up liking this more than I expected. The moment-to-moment gameplay felt sharp, and it felt easy to settle into what the game was trying to do. I would recommend it to the right player.",True
300096,644540,"I ended up liking this more than I expected. The world was easy to get invested in, and it felt easy to settle into what the game was trying to do. I would point other people toward it.",True
300096,645630,"I can see why this game has held onto a good reputation. The core mechanics were strong enough to carry it, and it felt easy to settle into what the game was trying to do. It does enough well that I would recommend it.",True
